Cidade;Data;Usuarios;Novos usuarios;Total;DT
Itabira;20231005;1;0;1;05/10/2023
Itaborai;20231005;1;0;1;05/10/2023
Itaborai;20231006;1;0;1;06/10/2023
Itaborai;20231007;1;0;1;07/10/2023
Itacoatiara;20231006;1;1;1;06/10/2023
Itajuba;20231002;1;0;1;02/10/2023
Itaperuna;20231003;1;0;1;03/10/2023
Itaperuna;20231004;1;1;1;04/10/2023
Itaperuna;20231005;1;0;1;05/10/2023
Jaboatao dos Guararapes;20231003;1;1;1;03/10/2023
Jaboatao dos Guararapes;20231004;1;1;1;04/10/2023
Jequie;20231003;1;1;1;03/10/2023
Jequie;20231007;1;1;0;07/10/2023
Ji-Parana;20231002;1;1;0;02/10/2023
Joanopolis;20231006;1;1;0;06/10/2023
Joao Pessoa;20231003;1;0;1;03/10/2023
Joao Pessoa;20231005;1;1;1;05/10/2023
Joao Pessoa;20231007;1;1;1;07/10/2023
Joinville;20231006;1;1;1;06/10/2023
Jose Bonifacio;20231005;1;0;1;05/10/2023
Juiz de Fora;20231003;1;0;1;03/10/2023
Juiz de Fora;20231004;1;1;1;04/10/2023
Juiz de Fora;20231006;1;0;1;06/10/2023
Juiz de Fora;20231008;1;1;0;08/10/2023
Kuala Lumpur;20231006;1;1;0;06/10/2023
Lajeado;20231004;1;1;1;04/10/2023
Leopoldina;20231008;1;0;1;08/10/2023
Liverpool;20231005;1;1;1;05/10/2023
London;20231002;1;1;1;02/10/2023
Macae;20231003;1;0;1;03/10/2023
Macaiba;20231008;1;0;1;08/10/2023
Maceio;20231007;1;0;6;07/10/2023
Maceio;20231008;1;0;4;08/10/2023
Mage;20231004;1;1;1;04/10/2023
Mage;20231007;1;1;0;07/10/2023
Manaus;20231004;1;0;2;04/10/2023
Manaus;20231005;1;0;2;05/10/2023
Marechal Deodoro;20231005;1;0;1;05/10/2023
Marica;20231002;1;0;1;02/10/2023
Marica;20231003;1;0;2;03/10/2023
Marica;20231005;1;0;3;05/10/2023
Marica;20231006;1;0;3;06/10/2023
Marica;20231007;1;0;1;07/10/2023
Muriae;20231006;1;1;1;06/10/2023
Natal;20231002;1;1;1;02/10/2023
Natal;20231008;1;1;1;08/10/2023
Nilopolis;20231005;1;1;1;05/10/2023
Nilopolis;20231006;1;0;1;06/10/2023
Nilopolis;20231007;1;0;1;07/10/2023
Niteroi;20231002;1;0;1;02/10/2023
Niteroi;20231007;1;1;1;07/10/2023
Nova Iguacu;20231002;1;1;1;02/10/2023
Nova Iguacu;20231007;1;1;1;07/10/2023
Novo Gama;20231003;1;0;1;03/10/2023
Paraiba do Sul;20231007;1;1;1;07/10/2023
Paranavai;20231003;1;1;0;03/10/2023
Paraty;20231008;1;1;1;08/10/2023
Parnamirim;20231005;1;0;1;05/10/2023
Patos;20231007;1;1;0;07/10/2023
Peruibe;20231005;1;0;1;05/10/2023
Petropolis;20231003;1;1;1;03/10/2023
Petropolis;20231006;1;0;1;06/10/2023
Piracicaba;20231002;1;1;1;02/10/2023
Pirassununga;20231006;1;1;1;06/10/2023
Piuma;20231005;1;1;1;05/10/2023
Porto;20231004;1;0;1;04/10/2023
Porto Alegre;20231007;1;1;1;07/10/2023
Porto Real;20231002;1;1;1;02/10/2023
Porto Seguro;20231008;1;1;1;08/10/2023
Pouso Alegre;20231002;1;1;1;02/10/2023
Queimados;20231008;1;1;1;08/10/2023
Recife;20231007;1;0;1;07/10/2023
Resende;20231008;1;1;1;08/10/2023
Ribeirao Preto;20231004;1;1;0;04/10/2023
Ribeirao Preto;20231006;1;0;0;06/10/2023
Ribeirao Preto;20231008;1;1;1;08/10/2023
Rio Bonito;20231008;1;0;2;08/10/2023
Rio das Ostras;20231006;1;0;0;06/10/2023
Rio das Ostras;20231007;1;1;1;07/10/2023
Salvador;20231002;1;0;1;02/10/2023
Salvador;20231003;1;0;1;03/10/2023
Salvador;20231004;1;1;1;04/10/2023
Salvador;20231006;1;1;0;06/10/2023
Santa Cruz do Capibaribe;20231006;1;1;1;06/10/2023
Santa Maria;20231003;1;1;1;03/10/2023
Santa Maria;20231008;1;1;1;08/10/2023
Santo Andre;20231002;1;0;1;02/10/2023
Sao Bernardo do Campo;20231002;1;0;1;02/10/2023
Sao Carlos;20231005;1;0;1;05/10/2023
Sao Goncalo;20231004;1;1;1;04/10/2023
Sao Goncalo;20231005;1;1;1;05/10/2023
Sao Goncalo;20231006;1;1;1;06/10/2023
Sao Luis;20231008;1;1;1;08/10/2023
Sao Mateus do Sul;20231006;1;1;1;06/10/2023
Sao Mateus do Sul;20231008;1;0;1;08/10/2023
Sao Pedro da Aldeia;20231005;1;0;1;05/10/2023
Sao Sebastiao;20231007;1;0;2;07/10/2023
Serra;20231002;1;0;1;02/10/2023
Serra;20231007;1;1;1;07/10/2023
Sete Lagoas;20231005;1;1;2;05/10/2023
Setubal;20231005;1;1;1;05/10/2023
Shrewsbury;20231005;1;0;1;05/10/2023
Shrewsbury;20231006;1;0;1;06/10/2023
Sobral;20231004;1;1;1;04/10/2023
Sumare;20231004;1;1;1;04/10/2023
Teresina;20231004;1;0;1;04/10/2023
Teresina;20231006;1;1;1;06/10/2023
Teresopolis;20231005;1;0;1;05/10/2023
Tiangua;20231003;1;1;1;03/10/2023
Uberlandia;20231004;1;1;1;04/10/2023
Uberlandia;20231006;1;0;0;06/10/2023
Varginha;20231005;1;0;1;05/10/2023
Viamao;20231005;1;0;1;05/10/2023
Viana;20231002;1;1;1;02/10/2023
Vicosa;20231002;1;1;1;02/10/2023
Vila Nova de Gaia;20231005;1;1;0;05/10/2023
Vila Velha;20231004;1;0;1;04/10/2023
Vitoria;20231003;1;1;2;03/10/2023
Vitoria;20231005;1;1;1;05/10/2023
Vitoria;20231006;1;0;1;06/10/2023
Vitoria da Conquista;20231008;1;0;1;08/10/2023
Volta Redonda;20231004;1;1;0;04/10/2023
Volta Redonda;20231005;1;1;1;05/10/2023
Wroclaw;20231007;1;1;1;07/10/2023
Goiania;20231002;0;0;0;02/10/2023
Joao Pessoa;20231002;0;0;0;02/10/2023
Joao Pessoa;20231004;0;0;0;04/10/2023
Joao Pessoa;20231006;0;0;0;06/10/2023
Jundiai;20231005;0;0;0;05/10/2023
Macae;20231004;0;0;0;04/10/2023
Recife;20231003;0;0;0;03/10/2023
Recife;20231006;0;0;0;06/10/2023
Shrewsbury;20231007;0;0;0;07/10/2023
Taubate;20231007;0;0;0;07/10/2023
Rio de Janeiro;20231009;38;17;40;09/10/2023
Rio de Janeiro;20231011;34;15;31;11/10/2023
Rio de Janeiro;20231013;27;15;25;13/10/2023
Rio de Janeiro;20231010;26;9;31;10/10/2023
Rio de Janeiro;20231014;26;15;28;14/10/2023
Rio de Janeiro;20231012;24;8;28;12/10/2023
Rio de Janeiro;20231015;21;8;2;15/10/2023
(not set);20231012;8;6;3;12/10/2023
(not set);20231014;8;7;5;14/10/2023
Sao Paulo;20231009;8;5;8;09/10/2023
(not set);20231010;7;7;4;10/10/2023
(not set);20231011;7;5;7;11/10/2023
Brasilia;20231009;7;2;8;09/10/2023
(not set);20231009;5;5;3;09/10/2023
(not set);20231013;5;4;3;13/10/2023
Brasilia;20231010;5;3;5;10/10/2023
Manaus;20231009;5;3;7;09/10/2023
Niteroi;20231009;5;3;3;09/10/2023
Brasilia;20231014;4;2;4;14/10/2023
Brasilia;20231011;3;1;3;11/10/2023
Fortaleza;20231011;3;3;3;11/10/2023
Fortaleza;20231015;3;2;1;15/10/2023
Nova Iguacu;20231015;3;3;0;15/10/2023
Sao Joao de Meriti;20231009;3;2;3;09/10/2023
Sao Paulo;20231012;3;3;3;12/10/2023
Sao Paulo;20231013;3;2;3;13/10/2023
Sao Paulo;20231014;3;2;3;14/10/2023
Belem;20231010;2;1;1;10/10/2023
Brasilia;20231012;2;1;2;12/10/2023
Brasilia;20231013;2;0;2;13/10/2023
Brasilia;20231015;2;0;0;15/10/2023
Fortaleza;20231009;2;2;1;09/10/2023
Fortaleza;20231014;2;1;1;14/10/2023
Goiania;20231015;2;1;1;15/10/2023
Juiz de Fora;20231012;2;0;2;12/10/2023
Maceio;20231009;2;0;3;09/10/2023
Maceio;20231011;2;1;4;11/10/2023
Maceio;20231012;2;0;4;12/10/2023
Maceio;20231013;2;1;3;13/10/2023
Maceio;20231014;2;0;6;14/10/2023
Mage;20231010;2;2;1;10/10/2023
Manaus;20231010;2;1;2;10/10/2023
Marica;20231014;2;2;2;14/10/2023
Niteroi;20231010;2;2;2;10/10/2023
Niteroi;20231012;2;2;1;12/10/2023
Niteroi;20231013;2;1;2;13/10/2023
Niteroi;20231014;2;1;2;14/10/2023
Niteroi;20231015;2;1;1;15/10/2023
Nova Iguacu;20231014;2;2;3;14/10/2023
Petropolis;20231011;2;1;2;11/10/2023
Porto Alegre;20231011;2;2;1;11/10/2023
Sakado;20231012;2;2;0;12/10/2023
Sao Paulo;20231010;2;2;2;10/10/2023
Serra;20231010;2;1;2;10/10/2023
Vila Velha;20231014;2;1;3;14/10/2023
Aguas Lindas de Goias;20231010;1;1;1;10/10/2023
Aquidauana;20231012;1;1;1;12/10/2023
Aracaju;20231014;1;1;1;14/10/2023
Aracati;20231015;1;1;0;15/10/2023
Arraial do Cabo;20231014;1;1;1;14/10/2023
Banjarmasin;20231015;1;1;0;15/10/2023
Barra Mansa;20231015;1;1;0;15/10/2023
Barueri;20231009;1;1;1;09/10/2023
Belem;20231011;1;0;1;11/10/2023
Belem;20231012;1;1;1;12/10/2023
Belem;20231013;1;1;1;13/10/2023
Belem;20231014;1;1;0;14/10/2023
Belem;20231015;1;1;0;15/10/2023
Belford Roxo;20231010;1;1;1;10/10/2023
Bellinzona;20231015;1;1;0;15/10/2023
Belo Horizonte;20231015;1;1;0;15/10/2023
Benidorm;20231013;1;1;1;13/10/2023
Blumenau;20231012;1;1;1;12/10/2023
Braco do Norte;20231009;1;0;1;09/10/2023
Cabedelo;20231013;1;1;1;13/10/2023
Cabo Frio;20231011;1;1;1;11/10/2023
Cachoeiro de Itapemirim;20231011;1;1;1;11/10/2023
Cagliari;20231013;1;0;2;13/10/2023
Caieiras;20231014;1;1;1;14/10/2023
Camboriu;20231012;1;1;1;12/10/2023
Camboriu;20231015;1;0;0;15/10/2023
Campinas;20231011;1;0;1;11/10/2023
Campo Grande;20231013;1;1;0;13/10/2023
Caraguatatuba;20231014;1;0;1;14/10/2023
Concordia;20231014;1;0;1;14/10/2023
Cuiaba;20231012;1;1;0;12/10/2023
Curitiba;20231012;1;1;0;12/10/2023
Curitiba;20231014;1;1;0;14/10/2023
Duque de Caxias;20231009;1;1;1;09/10/2023
Duque de Caxias;20231011;1;1;0;11/10/2023
Duque de Caxias;20231014;1;1;1;14/10/2023
Extrema;20231011;1;1;1;11/10/2023
Farroupilha;20231012;1;0;1;12/10/2023
Feira de Santana;20231010;1;1;1;10/10/2023
Florianopolis;20231014;1;1;1;14/10/2023
Fortaleza;20231012;1;0;2;12/10/2023
Foz do Iguacu;20231010;1;1;1;10/10/2023
Franca;20231013;1;1;1;13/10/2023
Goiania;20231014;1;0;1;14/10/2023
Goioere;20231009;1;1;1;09/10/2023
Graz;20231009;1;1;1;09/10/2023
Guarapari;20231009;1;0;1;09/10/2023
Guarapari;20231011;1;1;1;11/10/2023
Guarapari;20231014;1;0;1;14/10/2023
Itaberaba;20231009;1;1;0;09/10/2023
Itabira;20231010;1;0;1;10/10/2023
Itaguai;20231015;1;1;0;15/10/2023
Itajuba;20231015;1;0;0;15/10/2023
Jaboatao dos Guararapes;20231012;1;0;1;12/10/2023
Joanopolis;20231009;1;0;1;09/10/2023
Joao Pessoa;20231011;1;1;1;11/10/2023
Joinville;20231013;1;1;0;13/10/2023
Juiz de Fora;20231009;1;0;1;09/10/2023
Juiz de Fora;20231011;1;0;2;11/10/2023
Juiz de Fora;20231014;1;0;1;14/10/2023
Jundiai;20231010;1;1;2;10/10/2023
Lauro de Freitas;20231012;1;1;1;12/10/2023
Lisbon;20231014;1;1;1;14/10/2023
Lisbon;20231015;1;1;1;15/10/2023
Lorena;20231014;1;0;1;14/10/2023
Macae;20231013;1;1;1;13/10/2023
Macae;20231015;1;0;1;15/10/2023
Maceio;20231010;1;0;1;10/10/2023
Maceio;20231015;1;0;0;15/10/2023
Manaus;20231011;1;0;2;11/10/2023
Manaus;20231012;1;1;1;12/10/2023
Marica;20231011;1;0;1;11/10/2023
Miracema;20231013;1;1;1;13/10/2023
Monte Aprazivel;20231012;1;0;1;12/10/2023
Mumbai;20231009;1;1;1;09/10/2023
Nilopolis;20231014;1;1;1;14/10/2023
Nova Friburgo;20231015;1;0;0;15/10/2023
Nova Iguacu;20231011;1;0;1;11/10/2023
Nova Iguacu;20231012;1;1;1;12/10/2023
Ouro Preto;20231011;1;0;1;11/10/2023
Palmas;20231012;1;1;1;12/10/2023
Panama City;20231011;1;0;1;11/10/2023
Paraguacu Paulista;20231012;1;0;0;12/10/2023
Paranavai;20231015;1;0;1;15/10/2023
Paris;20231011;1;0;1;11/10/2023
Paris;20231013;1;0;1;13/10/2023
Paris;20231014;1;0;2;14/10/2023
Parnamirim;20231013;1;0;1;13/10/2023
Parnamirim;20231014;1;0;2;14/10/2023
Pedro Leopoldo;20231009;1;1;1;09/10/2023
Pelotas;20231012;1;0;1;12/10/2023
Peruibe;20231011;1;1;1;11/10/2023
Petropolis;20231009;1;1;1;09/10/2023
Petropolis;20231012;1;0;1;12/10/2023
Pinhais;20231009;1;1;1;09/10/2023
Pocos de Caldas;20231015;1;0;0;15/10/2023
Pombal;20231009;1;0;1;09/10/2023
Pombal;20231010;1;0;1;10/10/2023
Porto;20231010;1;1;1;10/10/2023
Porto Alegre;20231012;1;1;1;12/10/2023
Porto Alegre;20231014;1;1;1;14/10/2023
Queimados;20231012;1;1;0;12/10/2023
Recife;20231012;1;1;1;12/10/2023
Resende;20231009;1;1;1;09/10/2023
Ribeirao Preto;20231011;1;1;0;11/10/2023
Salvador;20231011;1;0;1;11/10/2023
Salvador;20231015;1;0;0;15/10/2023
San Cristobal;20231012;1;1;1;12/10/2023
Santa Maria A Vico;20231014;1;1;1;14/10/2023
Sao Bernardo do Campo;20231009;1;1;1;09/10/2023
Sao Bernardo do Campo;20231014;1;1;1;14/10/2023
Sao Francisco do Sul;20231013;1;1;1;13/10/2023
Sao Goncalo;20231009;1;0;1;09/10/2023
Sao Goncalo;20231010;1;0;1;10/10/2023
Sao Goncalo;20231014;1;0;1;14/10/2023
Sao Jose;20231010;1;1;1;10/10/2023
Sao Paulo;20231011;1;0;2;11/10/2023
Sao Paulo;20231015;1;0;1;15/10/2023
Sao Pedro da Aldeia;20231014;1;1;1;14/10/2023
Sao Sebastiao;20231009;1;0;1;09/10/2023
Sao Sebastiao;20231011;1;0;1;11/10/2023
Sao Sebastiao;20231012;1;0;1;12/10/2023
Sao Sebastiao;20231014;1;0;1;14/10/2023
Sao Sebastiao;20231015;1;0;0;15/10/2023
Serra;20231009;1;0;1;09/10/2023
Serra;20231011;1;0;2;11/10/2023
Serra;20231012;1;0;3;12/10/2023
Serra;20231013;1;0;2;13/10/2023
Serra;20231014;1;0;1;14/10/2023
Serra;20231015;1;0;1;15/10/2023
Sete Lagoas;20231009;1;0;1;09/10/2023
Sete Lagoas;20231013;1;1;0;13/10/2023
Slippery Rock;20231015;1;1;0;15/10/2023
Sorocaba;20231009;1;0;1;09/10/2023
Sorocaba;20231013;1;1;0;13/10/2023
Teresina;20231011;1;0;1;11/10/2023
Teresina;20231013;1;0;1;13/10/2023
Teresina;20231014;1;0;2;14/10/2023
Torres;20231012;1;1;1;12/10/2023
Tres Pontas;20231013;1;1;1;13/10/2023
Uberlandia;20231011;1;1;1;11/10/2023
Varginha;20231015;1;0;0;15/10/2023
Vila Velha;20231011;1;0;2;11/10/2023
Vila Velha;20231012;1;0;1;12/10/2023
Vila Velha;20231015;1;1;0;15/10/2023
Vinhedo;20231011;1;1;1;11/10/2023
Vitoria;20231009;1;0;1;09/10/2023
Vitoria;20231011;1;0;3;11/10/2023
Vitoria;20231015;1;1;0;15/10/2023
Volta Redonda;20231011;1;1;1;11/10/2023
Volta Redonda;20231014;1;1;1;14/10/2023
Votorantim;20231010;1;1;1;10/10/2023
Campos dos Goytacazes;20231010;0;0;0;10/10/2023
Clevelandia;20231011;0;0;1;11/10/2023
Concordia;20231010;0;0;0;10/10/2023
Juiz de Fora;20231010;0;0;0;10/10/2023
Niteroi;20231011;0;0;0;11/10/2023
Sao Francisco de Paula;20231011;0;0;0;11/10/2023
Teresopolis;20231014;0;0;0;14/10/2023
Rio de Janeiro;20231020;53;25;60;20/10/2023
Rio de Janeiro;20231018;37;14;40;18/10/2023
Rio de Janeiro;20231019;34;20;36;19/10/2023
Rio de Janeiro;20231016;31;11;31;16/10/2023
Rio de Janeiro;20231017;28;11;29;17/10/2023
Rio de Janeiro;20231021;28;13;35;21/10/2023
Rio de Janeiro;20231022;24;8;31;22/10/2023
(not set);20231020;11;10;0;20/10/2023
Sao Paulo;20231017;8;6;5;17/10/2023
(not set);20231022;7;5;5;22/10/2023
Sao Paulo;20231020;7;6;6;20/10/2023
(not set);20231017;6;6;5;17/10/2023
(not set);20231021;5;3;3;21/10/2023
Brasilia;20231020;5;2;5;20/10/2023
Niteroi;20231018;5;2;5;18/10/2023
Niteroi;20231022;5;0;6;22/10/2023
Sao Paulo;20231022;5;4;4;22/10/2023
Brasilia;20231019;4;2;5;19/10/2023
Brasilia;20231021;4;0;3;21/10/2023
Niteroi;20231021;4;1;7;21/10/2023
Sao Paulo;20231018;4;3;3;18/10/2023
Sao Paulo;20231021;4;4;4;21/10/2023
(not set);20231018;3;3;1;18/10/2023
(not set);20231019;3;3;2;19/10/2023
Belem;20231019;3;1;3;19/10/2023
Brasilia;20231016;3;2;3;16/10/2023
Campos dos Goytacazes;20231019;3;3;2;19/10/2023
Duque de Caxias;20231020;3;1;2;20/10/2023
Juiz de Fora;20231020;3;2;2;20/10/2023
Niteroi;20231019;3;2;3;19/10/2023
Niteroi;20231020;3;2;3;20/10/2023
Salvador;20231020;3;2;4;20/10/2023
Sao Goncalo;20231018;3;2;3;18/10/2023
Vila Velha;20231019;3;1;3;19/10/2023
Vitoria;20231019;3;2;5;19/10/2023
(not set);20231016;2;2;2;16/10/2023
Barra do Garcas;20231016;2;2;0;16/10/2023
Belem;20231022;2;2;1;22/10/2023
Belo Horizonte;20231016;2;0;2;16/10/2023
Belo Horizonte;20231021;2;2;1;21/10/2023
Brasilia;20231017;2;1;2;17/10/2023
Brasilia;20231018;2;1;2;18/10/2023
Campo Grande;20231021;2;1;2;21/10/2023
Curitiba;20231017;2;1;1;17/10/2023
Curitiba;20231022;2;1;2;22/10/2023
Fortaleza;20231019;2;2;1;19/10/2023
Fortaleza;20231022;2;2;2;22/10/2023
Joinville;20231016;2;2;2;16/10/2023
Lisbon;20231017;2;1;2;17/10/2023
Maceio;20231022;2;0;5;22/10/2023
Nova Iguacu;20231018;2;1;2;18/10/2023
Nova Iguacu;20231020;2;2;1;20/10/2023
Porto Alegre;20231021;2;2;1;21/10/2023
Rio Bonito;20231020;2;1;2;20/10/2023
Rio das Ostras;20231019;2;1;0;19/10/2023
Rio das Ostras;20231020;2;0;1;20/10/2023
Salvador;20231018;2;2;1;18/10/2023
Sao Goncalo;20231019;2;0;2;19/10/2023
Sao Mateus do Sul;20231021;2;2;2;21/10/2023
Sao Paulo;20231019;2;1;2;19/10/2023
Serra;20231016;2;1;1;16/10/2023
Sobral;20231019;2;2;2;19/10/2023
Teresina;20231016;2;0;2;16/10/2023
Teresina;20231018;2;0;3;18/10/2023
Vitoria;20231017;2;0;4;17/10/2023
Vitoria;20231022;2;0;2;22/10/2023
Amadora;20231022;1;0;1;22/10/2023
Anapolis;20231022;1;1;1;22/10/2023
Angra dos Reis;20231017;1;1;1;17/10/2023
Aracaju;20231016;1;1;1;16/10/2023
Aracaju;20231017;1;1;0;17/10/2023
Aracaju;20231019;1;1;0;19/10/2023
Aracaju;20231022;1;1;1;22/10/2023
Arraial do Cabo;20231018;1;0;1;18/10/2023
Arraial do Cabo;20231020;1;0;1;20/10/2023
Baku;20231017;1;1;1;17/10/2023
Barcelona;20231016;1;1;1;16/10/2023
Barra Mansa;20231021;1;1;0;21/10/2023
Barra do Garcas;20231019;1;1;0;19/10/2023
Barra do Garcas;20231020;1;1;0;20/10/2023
Barra do Garcas;20231021;1;1;0;21/10/2023
Barreiras;20231016;1;1;1;16/10/2023
Barreiras;20231017;1;1;1;17/10/2023
Belem;20231016;1;0;2;16/10/2023
Belem;20231021;1;0;1;21/10/2023
Belford Roxo;20231021;1;1;1;21/10/2023
Belo Horizonte;20231019;1;1;1;19/10/2023
Belo Horizonte;20231020;1;1;0;20/10/2023
Belo Horizonte;20231022;1;1;2;22/10/2023
Bezerros;20231021;1;1;1;21/10/2023
Blumenau;20231017;1;1;0;17/10/2023
Bom Jesus do Itabapoana;20231020;1;0;1;20/10/2023
Braganca Paulista;20231022;1;0;1;22/10/2023
Brasilia;20231022;1;0;1;22/10/2023
Buenos Aires;20231022;1;1;0;22/10/2023
Cabedelo;20231020;1;1;1;20/10/2023
Cabo Frio;20231019;1;1;1;19/10/2023
Cabo Frio;20231021;1;1;1;21/10/2023
Campina Grande;20231019;1;1;0;19/10/2023
Campinas;20231017;1;1;1;17/10/2023
Campinas;20231019;1;1;1;19/10/2023
Campinas;20231022;1;1;1;22/10/2023
Campo Grande;20231017;1;0;1;17/10/2023
Campo Grande;20231019;1;0;1;19/10/2023
Campo Grande;20231020;1;0;1;20/10/2023
Campos dos Goytacazes;20231022;1;0;1;22/10/2023
Canoas;20231018;1;1;1;18/10/2023
Caraguatatuba;20231022;1;0;1;22/10/2023
Caucaia;20231022;1;1;0;22/10/2023
Caxias do Sul;20231018;1;1;1;18/10/2023
Caxias do Sul;20231019;1;1;1;19/10/2023
Columbus;20231016;1;1;0;16/10/2023
Cordoba;20231022;1;1;1;22/10/2023
Cottage Grove;20231016;1;1;0;16/10/2023
Curitiba;20231019;1;1;1;19/10/2023
Curitiba;20231021;1;1;0;21/10/2023
Duque de Caxias;20231019;1;0;1;19/10/2023
Duque de Caxias;20231021;1;0;1;21/10/2023
Duque de Caxias;20231022;1;0;2;22/10/2023
Florianopolis;20231017;1;1;1;17/10/2023
Florianopolis;20231018;1;1;1;18/10/2023
Fortaleza;20231016;1;1;1;16/10/2023
Fortaleza;20231021;1;1;1;21/10/2023
Goiania;20231016;1;0;1;16/10/2023
Goiania;20231017;1;0;1;17/10/2023
Goiania;20231021;1;0;1;21/10/2023
Gowrie;20231017;1;0;0;17/10/2023
Guarapari;20231020;1;0;1;20/10/2023
Guarapari;20231022;1;0;2;22/10/2023
Guarapuava;20231019;1;1;1;19/10/2023
Gunungsitoli Barat;20231021;1;1;0;21/10/2023
Gunungsitoli Barat;20231022;1;1;0;22/10/2023
Headland;20231017;1;1;1;17/10/2023
Itaguai;20231018;1;1;0;18/10/2023
Itaperuna;20231019;1;1;0;19/10/2023
Itaperuna;20231021;1;0;1;21/10/2023
Itapevi;20231021;1;1;1;21/10/2023
Itatiaia;20231016;1;0;0;16/10/2023
Jaboatao dos Guararapes;20231020;1;0;1;20/10/2023
Joao Pessoa;20231017;1;1;1;17/10/2023
Joao Pessoa;20231020;1;1;1;20/10/2023
Joinville;20231018;1;0;1;18/10/2023
Juiz de Fora;20231018;1;0;1;18/10/2023
Juiz de Fora;20231021;1;0;1;21/10/2023
Jundiai;20231016;1;1;0;16/10/2023
Jundiai;20231021;1;1;1;21/10/2023
Jundiai;20231022;1;0;1;22/10/2023
Leipzig;20231018;1;1;1;18/10/2023
Londrina;20231019;1;1;1;19/10/2023
Lorena;20231022;1;0;0;22/10/2023
Macae;20231020;1;0;1;20/10/2023
Macapa;20231019;1;1;1;19/10/2023
Maceio;20231016;1;1;1;16/10/2023
Maceio;20231017;1;0;3;17/10/2023
Maceio;20231019;1;0;1;19/10/2023
Maceio;20231020;1;0;3;20/10/2023
Maceio;20231021;1;0;5;21/10/2023
Mage;20231019;1;1;1;19/10/2023
Manaus;20231020;1;1;1;20/10/2023
Manaus;20231022;1;1;1;22/10/2023
Marica;20231016;1;0;1;16/10/2023
Marica;20231020;1;1;0;20/10/2023
Maringa;20231017;1;1;1;17/10/2023
Morrinhos;20231016;1;1;1;16/10/2023
Mossoro;20231017;1;1;1;17/10/2023
Mossoro;20231021;1;1;0;21/10/2023
Mossoro;20231022;1;0;2;22/10/2023
Natal;20231018;1;1;0;18/10/2023
Natal;20231019;1;0;1;19/10/2023
New York;20231022;1;0;1;22/10/2023
Nilopolis;20231022;1;1;0;22/10/2023
Niteroi;20231016;1;1;2;16/10/2023
Niteroi;20231017;1;0;1;17/10/2023
Nova Friburgo;20231019;1;0;1;19/10/2023
Nova Friburgo;20231020;1;0;0;20/10/2023
Nova Friburgo;20231022;1;0;2;22/10/2023
Novo Gama;20231020;1;1;1;20/10/2023
Orlando;20231022;1;1;1;22/10/2023
Palmas;20231022;1;1;0;22/10/2023
Paracambi;20231017;1;1;0;17/10/2023
Paranagua;20231017;1;0;1;17/10/2023
Paraty;20231021;1;1;1;21/10/2023
Parintins;20231022;1;1;1;22/10/2023
Parnamirim;20231016;1;0;1;16/10/2023
Parnamirim;20231017;1;0;2;17/10/2023
Parnamirim;20231019;1;0;1;19/10/2023
Parnamirim;20231020;1;0;1;20/10/2023
Paty do Alferes;20231021;1;1;0;21/10/2023
Pelotas;20231017;1;1;0;17/10/2023
Petropolis;20231017;1;0;2;17/10/2023
Petropolis;20231019;1;0;1;19/10/2023
Petropolis;20231020;1;0;1;20/10/2023
Piracicaba;20231020;1;1;0;20/10/2023
Pombal;20231022;1;0;1;22/10/2023
Ponta Grossa;20231019;1;1;0;19/10/2023
Porto Alegre;20231019;1;1;1;19/10/2023
Porto Real;20231022;1;1;1;22/10/2023
Queimados;20231021;1;1;1;21/10/2023
Recife;20231020;1;1;1;20/10/2023
Recife;20231021;1;1;0;21/10/2023
Registro;20231017;1;1;0;17/10/2023
Resende;20231021;1;0;1;21/10/2023
Rio Bonito;20231018;1;0;1;18/10/2023
Rio Bonito;20231019;1;0;1;19/10/2023
Rio Bonito;20231021;1;0;1;21/10/2023
Rio Bonito;20231022;1;0;1;22/10/2023
Rio Grande;20231020;1;1;1;20/10/2023
Rio das Ostras;20231017;1;1;1;17/10/2023
Rolandia;20231019;1;1;0;19/10/2023
Salvador;20231016;1;0;1;16/10/2023
Salvador;20231019;1;0;0;19/10/2023
Santarem;20231019;1;1;1;19/10/2023
Santiago;20231017;1;1;1;17/10/2023
Santo Antonio de Jesus;20231022;1;0;1;22/10/2023
Santos;20231018;1;1;0;18/10/2023
Sao Bernardo do Campo;20231021;1;0;2;21/10/2023
Sao Bernardo do Campo;20231022;1;0;1;22/10/2023
Sao Borja;20231018;1;1;1;18/10/2023
Sao Goncalo;20231016;1;1;1;16/10/2023
Sao Goncalo;20231022;1;1;1;22/10/2023
Sao Joao da Boa Vista;20231021;1;1;0;21/10/2023
Sao Joao de Meriti;20231018;1;1;1;18/10/2023
Sao Joao del Rei;20231021;1;1;1;21/10/2023
Sao Jose do Rio Preto;20231021;1;1;1;21/10/2023
Sao Jose dos Pinhais;20231020;1;1;0;20/10/2023
Sao Luis;20231018;1;1;1;18/10/2023
Sao Paulo;20231016;1;1;1;16/10/2023
Sapucaia;20231022;1;1;1;22/10/2023
Sapucaia do Sul;20231018;1;1;0;18/10/2023
Seropedica;20231020;1;0;1;20/10/2023
Serra;20231017;1;0;1;17/10/2023
Serra;20231019;1;0;1;19/10/2023
Serra;20231020;1;0;4;20/10/2023
Serra;20231021;1;0;3;21/10/2023
Serra;20231022;1;0;2;22/10/2023
Serrana;20231018;1;1;1;18/10/2023
